 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173,Mean174,Mean175,Mean176,Mean177,Mean178,Mean179,Mean180,Mean181,Mean182,Mean183,Mean184,Mean185,Mean186,Mean187,Mean188,Mean189,Mean190,Mean191,Mean192,Mean193,Mean194,Mean195,Mean196,Mean197,Mean198,Mean199,Mean200,Mean201,Mean202,Mean203,Mean204,Mean205,Mean206,Mean207,Mean208,Mean209,Mean210,Mean211,Mean212,Mean213,Mean214,Mean215,Mean216,Mean217,Mean218,Mean219,Mean220,Mean221,Mean222,Mean223,Mean224,Mean225,Mean226,Mean227,Mean228,Mean229,Mean230,Mean231,Mean232,Mean233,Mean234,Mean235,Mean236,Mean237,Mean238,Mean239,Mean240,Mean241,Mean242,Mean243,Mean244,Mean245,Mean246,Mean247,Mean248,Mean249,Mean250,Mean251,Mean252,Mean253,Mean254,Mean255,Mean256,Mean257,Mean258,Mean259,Mean260,Mean261,Mean262,Mean263,Mean264,Mean265,Mean266,Mean267,Mean268,Mean269,Mean270,Mean271,Mean272,Mean273,Mean274,Mean275,Mean276,Mean277,Mean278,Mean279,Mean280,Mean281,Mean282,Mean283,Mean284,Mean285,Mean286,Mean287,Mean288,Mean289,Mean290,Mean291,Mean292,Mean293,Mean294,Mean295,Mean296,Mean297,Mean298,Mean299
156,55.554,51.751,44.847,40.725,37.591,45.890,45.577,57.184,35.892,51.142,34.508,61.600,65.025,34.389,48.900,52.473,42.454,50.858,45.894,37.600,55.797,44.907,71.778,69.049,53.061,43.111,37.044,39.796,44.481,53.314,38.692,55.754,46.371,39.649,53.648,40.337,39.469,47.074,44.517,40.813,55.614,44.753,47.353,48.487,67.184,66.952,81.172,39.054,45.429,66.497,55.080,53.685,72.917,67.281,45.828,56.254,54.841,41.407,64.766,37.550,65.372,56.909,44.143,48.782,72.635,62.446,39.747,72.618,66.711,56.174,55.637,43.656,40.747,82.585,56.009,65.033,55.519,67.459,44.207,40.196,55.505,66.019,40.495,75.272,81.581,80.101,50.299,80.677,46.183,79.067,63.190,74.073,67.320,45.333,56.498,55.114,67.630,51.749,60.545,50.407,85.286,48.584,56.081,46.308,81.602,42.631,60.887,55.155,62.913,69.516,89.132,95.438,57.773,55.444,40.719,45.239,47.469,66.543,49.662,40.019,75.163,63.570,69.342,58.884,58.028,75.189,66.365,41.812,89.302,68.581,45.131,41.616,73.449,51.170,46.613,41.665,48.686,74.267,56.489,74.271,82.740,45.258,45.460,45.224,38.772,47.002,38.920,62.676,48.452,53.693,42.339,65.052,73.275,50.030,54.009,91.647,65.123,64.551,75.530,86.359,44.696,37.990,62.898,52.832,42.370,54.100,98.120,69.629,46.234,48.072,55.082,69.355,53.937,64.050,43.708,54.104,53.215,48.849,68.158,45.166,44.765,49.009,58.334,51.163,52.907,49.262,47.057,57.636,52.637,77.646,43.713,57.352,40.826,44.051,44.773,41.867,42.642,36.643,40.626,43.185,84.974,64.738,57.193,69.528,68.755,47.854,48.017,67.596,42.734,38.143,112.033,62.977,60.471,78.030,36.892,60.166,65.473,39.393,52.587,57.685,38.860,62.369,43.257,36.884,37.180,39.039,66.439,77.265,49.373,35.282,39.691,62.600,91.714,66.914,47.880,51.703,44.054,46.119,53.084,60.140,46.594,42.321,41.173,45.381,63.467,51.860,42.607,50.800,38.682,40.942,47.637,43.304,77.479,71.632,61.445,75.749,50.738,71.191,40.338,54.521,38.708,73.190,92.555,41.928,57.219,55.672,56.920,53.863,49.430,39.569,43.237,40.249,56.655,42.821,43.810,54.448,53.710,42.913,43.560,65.178,42.079,59.135,53.845,41.571,52.811,44.440,69.907,42.997,55.324,48.137,44.015,37.884,39.887,52.162,46.589,54.679,49.733,36.761,40.130
157,55.784,51.704,45.011,40.801,38.520,46.000,45.575,57.104,35.703,50.966,34.271,61.760,64.834,34.454,48.819,52.339,42.380,51.101,45.904,37.585,55.706,44.846,71.652,67.881,53.300,43.046,36.841,39.842,44.291,53.181,38.353,55.805,46.289,39.712,53.968,40.170,39.449,46.915,44.220,40.913,55.419,44.728,47.329,48.386,67.249,66.525,80.733,38.206,45.417,66.236,55.004,53.533,72.593,67.499,45.668,56.241,55.086,41.506,64.481,37.261,65.206,56.745,43.973,48.977,72.503,62.143,39.940,72.205,65.891,56.047,55.470,43.455,40.757,82.142,56.195,65.937,55.819,67.247,44.653,40.302,55.294,66.474,40.003,75.409,81.881,80.251,50.413,80.845,46.368,78.844,63.151,75.416,67.356,45.364,56.640,55.051,67.522,51.880,60.530,50.176,85.358,48.599,56.354,46.176,81.627,42.624,61.014,54.660,62.763,68.431,87.145,90.740,57.489,55.201,40.746,45.141,47.524,66.747,49.894,39.824,75.049,63.288,69.216,58.455,57.495,74.814,66.136,41.851,89.480,68.228,45.150,41.441,73.862,50.980,46.454,42.218,48.731,74.360,56.662,73.867,83.057,45.172,45.276,45.107,38.678,47.013,38.698,62.553,48.466,53.588,42.428,64.332,72.992,49.601,53.842,91.643,64.998,64.270,75.719,85.919,44.569,37.858,62.679,52.680,41.521,54.321,97.613,69.325,45.347,47.736,54.845,69.889,53.805,63.764,43.604,53.888,53.348,48.799,67.724,44.951,44.788,49.164,58.643,51.158,52.721,49.337,47.035,57.406,52.699,77.622,43.695,57.282,40.599,44.022,44.625,41.810,42.631,36.761,40.407,43.334,84.597,64.789,57.435,69.514,68.620,47.919,47.238,67.367,42.576,37.699,112.738,63.279,60.165,78.063,36.867,60.643,65.185,39.198,52.679,57.860,38.817,61.974,43.019,36.891,37.260,38.640,65.868,76.972,49.342,35.147,39.848,62.636,92.069,66.768,47.778,51.579,43.910,46.075,53.029,60.131,46.291,42.416,40.935,45.574,63.897,51.895,42.685,50.532,38.523,40.864,47.507,43.162,77.001,71.219,61.661,75.873,50.451,70.808,40.481,54.365,38.568,73.254,92.195,41.938,57.109,55.757,56.744,54.323,49.333,39.569,43.231,40.116,56.749,42.792,43.992,54.488,53.786,42.851,43.827,65.339,41.755,59.011,53.913,41.841,53.421,44.463,69.889,42.798,55.253,47.937,44.169,37.864,39.788,52.467,46.778,54.658,49.772,36.378,40.093
158,55.389,51.902,44.756,40.708,39.415,45.956,45.199,56.977,35.482,51.001,34.201,61.942,64.695,34.326,48.758,52.387,42.311,50.881,45.959,37.607,55.336,44.738,71.984,67.673,53.597,43.252,36.764,39.681,44.814,53.241,38.647,55.462,46.387,39.920,53.925,39.957,39.214,46.894,44.063,40.556,55.547,44.757,47.111,48.080,67.924,66.357,81.304,38.025,45.972,66.368,54.738,53.546,72.586,67.377,46.091,57.333,55.020,41.436,65.380,37.435,65.001,56.608,43.942,49.179,72.300,61.861,39.478,71.028,65.154,55.569,55.475,43.034,40.615,82.929,55.638,64.888,55.417,67.332,44.582,40.204,55.101,66.721,40.296,75.222,81.862,80.241,50.378,81.143,46.055,78.321,63.369,76.275,67.654,45.163,56.656,54.977,67.078,51.355,60.516,50.024,85.817,48.534,56.235,46.312,81.549,42.483,60.657,54.778,62.913,67.258,85.153,87.630,57.384,55.149,40.713,45.227,47.383,66.899,49.954,39.791,75.060,63.134,69.128,58.532,57.349,74.910,66.037,41.770,90.790,68.372,45.205,41.291,74.191,50.786,46.416,42.157,48.611,74.492,56.511,73.734,82.524,45.159,45.434,44.937,38.619,46.934,38.746,62.416,48.639,53.540,42.420,63.953,73.057,49.539,53.740,91.253,64.950,64.009,75.537,86.009,44.476,37.821,62.715,52.539,40.708,54.031,97.749,69.261,43.883,47.483,54.951,69.615,53.913,63.860,43.549,53.756,53.565,48.595,67.838,45.031,44.991,49.011,58.079,51.047,52.422,49.413,47.073,57.805,52.665,77.866,43.523,56.773,40.570,43.984,44.964,41.893,42.831,36.741,40.337,43.790,84.663,64.882,66.701,69.080,68.557,47.866,47.366,67.400,42.587,37.960,114.359,64.913,60.093,78.041,36.694,60.806,65.022,39.381,52.668,58.002,38.787,61.693,42.932,37.136,37.216,38.838,65.342,76.993,49.380,35.407,40.296,62.469,91.516,66.817,47.975,51.448,50.108,46.149,52.761,60.167,46.303,42.066,40.398,45.898,63.315,52.082,42.868,50.707,38.689,40.802,47.510,43.153,76.797,71.096,61.400,76.613,50.516,70.565,40.451,54.316,38.550,73.379,92.204,41.875,56.665,55.664,56.867,54.564,49.326,39.429,43.038,40.160,56.975,42.958,43.497,54.255,54.088,42.716,43.542,65.756,41.607,58.904,53.983,41.691,53.487,44.417,69.952,42.852,55.137,47.940,43.996,38.028,39.583,52.759,46.641,54.682,49.898,37.194,39.937
159,55.568,52.007,44.521,40.684,40.421,46.039,45.177,56.873,35.631,51.049,34.124,61.923,64.730,34.264,48.749,52.491,42.181,51.021,45.859,37.687,55.155,44.754,71.157,67.304,53.612,43.045,36.588,39.703,44.476,53.193,38.462,55.169,46.952,40.124,54.051,40.344,39.183,47.017,44.470,40.667,55.372,44.608,47.209,47.820,67.917,66.612,80.871,37.702,45.784,66.215,54.836,53.624,73.314,67.152,46.233,57.503,55.403,42.123,65.693,37.226,65.430,56.642,44.628,49.097,72.522,61.666,39.271,70.968,64.359,55.333,55.627,43.009,40.710,83.967,55.046,64.177,55.177,67.290,44.324,40.352,54.863,66.311,40.282,75.626,82.272,80.509,50.098,81.288,46.190,78.438,63.167,76.985,67.697,45.401,57.518,55.188,67.101,51.378,60.410,50.472,86.076,49.134,56.239,46.577,81.559,42.537,60.946,54.818,62.753,66.755,83.433,84.532,57.560,55.355,40.735,45.208,47.598,67.505,49.835,39.910,76.693,63.099,69.290,58.665,57.430,74.745,65.942,41.867,90.091,68.361,45.207,41.318,73.989,50.700,46.349,41.966,48.477,74.436,56.314,73.830,81.577,45.150,45.070,44.676,38.777,46.932,38.914,62.631,48.871,53.782,42.392,63.845,72.248,49.820,53.576,91.168,65.649,63.760,75.044,85.905,44.397,37.793,62.670,52.612,40.550,54.022,97.198,69.111,43.604,47.625,55.306,69.079,53.788,63.827,43.575,53.622,53.638,48.535,67.561,45.016,45.324,48.877,57.833,51.117,52.493,49.112,47.051,57.553,52.555,77.692,43.285,56.801,40.316,44.165,45.128,41.960,43.078,37.269,40.407,44.682,84.672,64.976,73.844,69.044,68.454,47.798,47.000,67.353,42.565,37.730,114.975,64.964,59.777,77.867,36.769,60.987,64.943,39.193,52.663,58.108,38.722,61.913,43.271,37.054,37.268,38.829,64.919,77.164,49.639,35.154,40.313,62.235,91.052,66.658,47.595,51.427,52.750,46.195,53.040,60.142,46.073,41.936,40.272,46.257,63.380,52.111,42.898,50.823,38.814,40.809,47.583,43.042,76.514,71.100,61.391,76.379,50.407,70.924,40.542,54.226,38.645,73.385,91.991,41.815,56.316,55.657,56.210,54.904,49.340,39.369,43.013,40.252,57.045,42.784,43.309,54.519,54.292,43.032,43.402,65.567,41.487,58.979,54.057,41.633,53.009,44.452,69.877,42.642,55.039,47.929,43.918,38.145,39.801,52.836,46.708,54.647,49.875,41.905,39.874
160,55.622,51.751,44.416,40.593,40.655,46.039,45.175,56.812,35.649,51.138,34.235,62.288,65.353,34.255,49.039,52.428,42.254,50.987,46.033,37.712,55.109,44.795,70.846,67.078,53.725,43.084,36.528,39.809,44.610,53.272,38.859,55.239,47.208,40.526,54.182,40.399,39.360,49.178,44.455,40.687,55.320,44.677,47.407,47.922,68.003,66.789,80.613,37.334,45.780,66.446,54.866,53.842,73.599,67.374,46.292,57.305,55.264,42.528,66.195,37.303,65.802,56.848,44.799,49.371,72.795,61.465,39.418,70.524,64.287,54.798,55.790,42.803,40.706,83.900,54.976,63.193,55.543,67.327,44.757,40.265,54.987,67.238,40.209,75.479,81.971,80.962,50.507,81.451,46.285,78.492,63.435,76.683,67.802,45.541,56.662,55.160,67.071,51.273,60.522,50.530,86.330,49.344,56.418,46.448,81.864,42.527,61.721,55.323,62.764,66.637,82.184,82.315,57.836,55.270,40.758,45.118,47.568,67.109,49.782,40.090,77.299,63.157,68.999,58.606,57.381,74.658,66.581,42.045,89.916,67.952,44.963,41.526,73.608,50.533,46.482,41.914,48.500,74.828,56.352,73.970,81.291,45.110,45.115,44.697,38.750,46.719,38.908,62.789,48.829,53.879,42.409,63.262,72.882,50.389,53.722,91.404,65.270,64.128,75.557,86.136,44.613,37.873,62.586,52.698,40.212,54.151,96.981,68.608,43.323,48.009,55.650,69.111,53.939,64.018,43.745,54.146,53.618,48.536,67.476,44.794,45.306,48.976,57.410,51.247,52.418,49.190,47.106,57.316,52.527,77.390,43.347,56.867,40.611,44.233,45.003,41.847,43.332,37.378,40.389,45.139,84.374,65.163,71.110,68.837,68.215,47.844,47.483,67.182,42.885,37.644,114.524,64.327,59.665,78.197,36.845,60.829,64.772,39.131,52.339,58.288,38.721,62.526,43.268,37.116,37.176,38.928,64.743,77.121,49.919,35.447,40.083,62.476,89.889,66.758,47.713,52.015,50.228,46.207,53.121,60.052,45.654,43.104,40.127,46.114,63.561,51.930,43.127,50.850,39.356,40.863,47.550,42.838,76.609,71.049,61.467,76.399,50.400,71.137,40.626,54.142,38.487,73.509,92.127,41.560,56.088,56.084,55.920,54.787,49.667,39.255,42.911,40.379,56.991,42.803,43.312,54.551,54.520,43.140,43.425,65.462,41.324,58.953,54.067,41.478,53.005,44.390,71.682,43.552,55.142,48.022,44.543,38.004,39.908,52.431,46.382,90.063,49.812,41.338,39.878
161,55.414,51.593,44.585,40.670,40.518,45.732,45.150,56.914,35.623,51.159,34.062,61.933,65.580,34.278,49.186,52.347,42.477,51.108,46.125,37.598,55.032,44.827,70.753,66.278,53.770,43.227,36.637,39.865,44.764,54.257,39.192,54.935,47.035,40.573,54.486,40.573,39.280,48.731,44.419,40.683,55.397,44.646,47.115,47.705,68.201,66.773,80.387,37.257,45.700,66.187,54.761,54.127,73.780,67.465,46.194,57.476,55.271,41.993,66.486,37.159,65.743,56.709,44.622,48.904,72.921,61.798,39.097,71.243,63.858,54.305,55.724,42.823,40.820,84.204,54.742,62.764,55.307,67.581,44.136,40.024,54.759,67.011,40.309,75.401,82.220,80.939,50.419,81.311,46.193,78.183,63.621,76.738,67.651,45.312,55.781,55.047,66.977,51.266,60.751,50.088,86.699,49.269,56.381,46.494,82.169,42.657,60.972,55.180,62.449,66.319,81.715,81.508,57.754,55.059,41.016,45.094,47.554,66.206,49.585,40.111,77.239,62.618,69.043,58.312,56.987,75.328,67.009,41.898,90.649,67.657,44.798,41.890,73.206,50.618,46.382,41.832,48.289,75.115,56.590,73.954,81.053,45.146,45.009,44.604,38.647,46.752,38.942,63.014,48.559,54.225,42.375,62.647,72.599,50.569,53.675,91.524,65.017,64.299,75.426,86.380,44.299,37.850,62.575,52.503,40.052,54.014,96.633,68.388,42.818,47.900,55.906,69.287,56.233,63.906,43.993,53.962,54.330,48.437,67.182,44.829,44.706,49.134,57.314,50.977,52.412,49.369,47.093,56.601,52.422,77.223,43.244,56.998,40.428,44.045,44.820,41.905,43.111,37.116,40.392,45.858,83.804,65.179,67.068,68.076,67.847,47.523,47.576,67.033,43.778,37.600,113.496,64.001,60.105,78.153,37.148,60.443,64.736,39.391,52.200,58.219,38.854,62.530,43.008,37.000,37.052,38.833,64.376,77.133,49.872,35.593,39.615,62.353,88.952,66.885,47.601,51.969,47.520,46.265,53.231,60.312,45.430,42.668,39.916,46.165,63.234,51.788,43.264,50.846,39.516,40.920,47.510,43.014,76.838,70.908,61.782,76.482,50.548,71.270,40.611,54.068,38.389,73.680,91.772,41.556,55.941,56.042,55.652,55.192,49.688,39.274,42.912,40.260,56.770,42.693,43.195,54.657,54.269,42.891,43.308,65.800,41.593,58.837,53.995,41.149,53.314,44.503,70.399,42.582,55.198,47.863,44.165,37.910,39.870,52.581,46.431,85.983,49.759,41.010,39.541
162,55.259,51.694,44.443,40.700,39.775,45.623,45.307,57.318,35.991,51.116,34.048,61.618,65.820,34.242,49.216,52.387,42.672,51.066,46.246,37.621,55.343,44.941,70.692,65.593,53.582,43.196,36.567,40.082,44.594,54.179,38.923,54.687,46.864,40.552,54.826,40.471,39.358,48.457,44.286,40.849,55.490,44.694,47.412,47.756,68.341,66.952,80.154,37.329,45.762,66.231,54.721,53.948,73.471,67.538,46.101,57.483,55.557,41.641,66.507,37.137,65.906,56.921,44.322,48.960,72.699,62.061,39.080,70.935,63.836,54.365,55.611,42.716,40.787,85.275,54.758,62.175,55.905,67.515,44.096,40.378,54.589,66.867,40.465,75.510,82.539,80.966,50.334,81.058,46.379,78.101,64.398,77.266,67.433,45.236,55.273,54.988,67.157,51.296,60.563,49.929,86.975,49.505,56.970,46.209,82.487,42.552,60.548,55.114,62.178,65.722,80.992,80.403,58.224,55.051,40.905,45.049,47.434,65.804,49.479,40.071,76.698,62.829,68.984,58.262,57.109,76.152,67.747,41.929,90.848,67.660,44.743,42.761,73.259,50.781,46.486,41.808,48.819,75.066,56.672,74.352,80.870,45.132,45.423,44.305,39.131,47.264,38.835,63.193,48.450,53.906,42.392,62.386,72.611,51.026,54.000,92.190,64.504,64.175,75.239,86.829,44.376,37.896,62.686,52.322,39.877,53.941,96.175,68.056,42.526,47.708,56.290,69.175,68.822,64.309,44.222,54.069,53.782,48.572,66.701,44.832,44.491,48.961,57.012,50.880,52.223,49.391,47.112,56.101,52.280,77.485,43.100,57.151,40.532,43.947,44.763,42.063,43.189,36.992,40.596,46.199,84.111,65.241,63.992,67.584,67.755,47.554,48.000,67.221,44.219,37.891,114.438,63.754,60.334,78.421,37.187,60.443,64.846,39.352,52.397,58.302,38.955,62.057,43.189,37.204,37.183,38.982,64.580,77.076,50.260,35.835,39.369,62.571,88.213,66.977,47.987,51.616,52.335,46.303,53.308,60.497,45.453,43.372,39.550,46.295,63.011,51.792,43.326,50.750,39.423,40.783,47.575,43.053,77.155,71.094,62.284,76.738,50.445,71.466,40.916,54.251,38.572,73.948,92.035,41.516,55.702,55.759,55.502,55.063,49.479,39.199,43.000,40.685,56.859,42.871,43.170,55.557,54.092,42.876,43.369,65.525,41.582,58.878,53.887,41.007,53.214,44.888,69.979,42.476,55.156,47.718,44.232,38.034,40.069,52.622,46.504,77.449,49.796,40.264,39.741
163,55.049,52.134,44.390,40.560,39.617,46.022,45.095,57.307,35.846,51.221,34.070,61.279,65.730,34.274,49.311,52.233,42.678,51.523,46.162,37.461,55.317,44.939,70.080,66.009,53.449,43.025,36.326,39.957,44.529,53.643,38.763,54.479,46.855,40.726,54.281,40.249,39.377,48.037,44.030,41.127,55.802,44.680,47.358,47.689,68.468,66.763,80.078,37.422,45.812,66.023,54.489,53.759,73.257,67.447,46.010,57.741,55.183,41.708,66.387,37.311,66.105,57.038,44.842,48.692,72.473,61.829,39.275,70.348,63.240,54.286,55.629,43.201,40.619,85.444,54.486,61.451,55.892,67.572,44.094,40.153,54.882,66.402,40.296,75.802,82.340,80.610,50.584,81.376,46.232,78.990,64.467,77.134,67.722,45.125,54.749,54.970,67.185,51.572,60.763,49.908,86.737,51.800,56.580,46.293,82.364,42.636,60.205,54.576,62.188,65.519,81.013,80.061,58.035,55.092,41.025,45.060,47.358,66.085,49.555,40.242,76.439,62.606,69.120,58.164,56.867,76.497,67.717,41.725,90.619,67.619,44.755,42.914,72.773,51.147,46.511,42.083,48.902,75.172,56.468,74.225,80.470,45.045,45.367,44.558,39.288,47.358,38.958,63.286,48.603,53.665,42.370,61.875,72.015,50.503,53.963,92.407,64.897,64.458,75.957,87.079,44.536,37.950,62.582,52.324,39.819,54.295,95.794,68.589,42.401,47.841,56.135,68.943,66.611,66.178,43.892,54.145,53.306,48.528,66.824,44.902,44.555,49.043,57.312,51.074,52.172,49.401,47.196,56.051,52.434,77.223,42.990,56.789,40.555,43.903,44.899,42.451,43.200,36.998,40.799,46.230,84.253,65.287,61.983,67.238,68.025,47.584,48.023,67.194,44.727,37.711,116.359,63.758,60.575,78.578,37.414,60.547,64.900,39.179,52.308,58.130,38.996,61.853,43.292,36.952,37.335,38.936,64.700,77.233,50.352,35.733,39.101,63.182,87.727,66.951,48.080,51.214,50.156,46.357,53.248,60.419,45.440,43.042,39.796,46.679,62.929,51.872,43.242,50.935,39.165,40.877,47.756,43.109,76.551,71.215,62.563,76.721,50.356,71.984,40.867,54.239,38.412,73.912,92.020,41.315,55.486,55.513,55.431,54.823,49.578,39.381,42.887,40.970,56.836,43.062,43.078,55.309,54.232,42.906,43.365,66.243,41.702,58.950,53.794,41.185,52.901,44.724,69.723,42.797,54.936,47.540,44.155,38.012,40.191,52.068,46.458,70.727,49.656,40.448,39.822
164,55.249,52.353,44.117,40.538,39.810,45.807,45.109,57.159,36.334,51.375,34.040,61.293,65.988,34.265,49.157,51.980,42.609,51.705,46.168,37.379,55.060,44.794,70.043,65.780,53.177,42.971,36.373,39.826,44.471,53.517,38.801,54.167,46.623,40.431,54.308,40.267,39.257,47.484,44.256,41.056,55.953,44.806,47.405,47.328,68.172,66.797,80.165,37.304,45.669,65.972,54.524,53.638,72.897,67.452,45.701,57.754,55.320,42.282,66.028,37.271,66.333,56.853,45.187,48.939,72.621,61.265,39.123,69.631,63.129,54.431,56.644,43.598,40.547,85.144,54.362,60.939,55.947,67.273,43.843,39.927,54.371,65.730,40.203,75.650,81.887,80.460,50.410,81.209,46.042,78.818,64.431,77.146,67.429,45.277,54.903,55.074,66.932,51.309,60.625,50.024,86.852,50.910,56.514,46.285,82.015,42.634,59.835,53.903,61.922,65.387,80.503,79.123,58.065,54.851,41.080,44.826,47.088,66.063,49.255,40.212,78.240,62.655,69.511,57.967,56.606,76.408,67.217,41.832,90.528,67.743,44.704,41.900,73.237,50.872,46.557,41.959,49.282,75.145,56.170,74.333,81.094,45.146,45.345,44.463,39.162,47.444,38.863,63.305,48.671,53.526,42.342,61.850,72.263,49.924,53.759,92.551,64.751,64.463,75.878,87.569,44.361,37.858,62.696,52.463,39.530,54.470,95.590,68.447,41.772,47.952,56.245,68.699,64.062,66.521,43.844,54.183,53.153,48.614,66.877,45.041,44.043,48.845,57.162,51.255,52.215,49.298,47.030,55.409,52.314,77.457,42.918,56.982,40.448,43.929,45.057,42.002,43.195,36.778,40.635,45.696,84.235,65.265,60.875,67.263,67.943,47.417,47.349,66.810,44.539,37.593,116.349,63.262,61.096,78.676,37.547,60.548,65.025,39.145,51.989,58.568,38.895,61.292,43.174,37.109,37.247,39.011,64.427,77.067,50.191,35.602,38.783,63.082,87.489,67.023,47.825,51.053,47.850,46.221,53.408,60.220,45.333,42.909,39.854,46.414,63.172,51.898,43.202,50.970,39.027,40.766,47.555,43.045,76.726,71.072,62.072,76.840,50.520,72.401,40.928,54.879,38.532,73.761,92.123,41.562,55.432,59.851,55.570,54.708,49.649,39.397,42.955,41.297,56.959,43.216,43.214,54.779,54.128,45.047,46.307,66.423,42.052,58.630,53.904,40.933,53.118,44.723,69.690,42.752,54.955,47.442,44.083,37.866,40.148,52.055,46.373,66.049,49.940,39.871,39.537
165,55.416,52.391,44.153,40.564,39.901,45.658,45.130,57.264,35.937,51.194,34.092,61.195,66.095,34.254,49.255,52.317,42.391,51.664,46.382,37.441,55.122,44.695,70.324,65.905,53.096,43.064,36.274,39.871,44.423,53.266,38.827,54.000,46.505,40.452,54.482,40.239,39.484,47.103,44.176,40.508,55.747,44.630,47.226,47.066,67.975,66.923,80.629,37.406,45.702,66.181,54.440,54.077,72.767,67.533,45.866,57.290,55.108,41.894,65.837,37.338,66.372,56.711,45.259,48.634,72.249,61.200,39.266,70.222,62.703,55.804,56.258,43.891,40.746,84.584,54.287,60.630,56.689,67.147,43.877,39.907,55.100,65.397,40.369,75.455,81.618,80.288,50.638,80.580,45.877,79.061,64.459,76.569,67.866,45.403,54.585,54.994,66.767,51.529,60.669,50.407,86.774,50.063,56.361,46.123,81.848,42.596,60.277,53.761,62.429,65.101,79.933,78.359,58.192,54.807,40.986,44.914,47.039,65.719,49.303,40.113,78.874,62.640,69.869,57.788,56.232,75.978,67.355,41.822,90.581,68.267,44.897,41.506,72.449,50.916,46.809,41.923,49.252,75.562,56.947,73.905,81.380,44.895,45.470,44.493,39.187,48.244,38.800,62.976,48.884,53.590,42.351,61.564,72.695,49.943,53.662,92.804,64.472,64.627,75.865,87.275,44.296,37.653,62.488,52.460,39.636,54.289,95.399,68.791,41.849,47.679,55.693,68.613,61.729,65.073,43.901,54.183,52.904,48.526,66.728,44.974,43.880,48.957,57.027,51.441,52.045,49.410,47.019,54.998,52.231,77.348,43.054,56.980,40.658,43.926,45.078,42.179,43.152,36.755,40.590,45.080,84.501,65.045,59.658,67.051,68.028,47.514,47.535,67.112,44.678,37.555,114.962,63.004,61.024,78.961,37.495,60.211,65.024,39.197,52.279,58.385,38.859,61.289,43.011,36.694,37.243,38.818,64.683,77.149,50.075,35.758,38.621,63.271,87.553,66.790,47.606,50.887,46.506,46.121,53.133,60.087,45.144,42.672,40.094,46.102,63.103,51.908,43.126,50.778,39.021,40.862,47.636,43.039,77.546,71.545,62.110,76.843,50.475,72.804,40.606,54.731,38.609,73.696,92.033,41.546,55.260,59.227,55.509,54.551,49.548,39.344,43.030,41.151,56.852,43.289,43.426,54.478,54.245,44.241,45.840,67.057,41.966,58.718,54.134,41.237,53.069,44.665,69.621,42.577,54.662,47.269,44.057,37.877,40.169,52.039,46.370,63.293,49.928,39.965,40.030
