 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173,Mean174,Mean175,Mean176,Mean177,Mean178,Mean179,Mean180,Mean181,Mean182,Mean183,Mean184,Mean185,Mean186,Mean187,Mean188,Mean189,Mean190,Mean191,Mean192,Mean193,Mean194,Mean195,Mean196,Mean197,Mean198,Mean199,Mean200,Mean201,Mean202,Mean203,Mean204,Mean205,Mean206,Mean207,Mean208,Mean209,Mean210,Mean211,Mean212,Mean213,Mean214,Mean215,Mean216
93,68.788,46.136,137.100,186.497,59.441,77.498,80.307,90.349,98.352,165.291,83.151,87.734,195.337,76.187,72.478,134.805,95.588,52.876,76.439,144.426,115.713,80.639,112.739,140.648,68.244,80.049,58.553,172.343,104.894,75.390,53.559,102.895,82.450,77.823,62.529,78.474,126.986,76.132,93.362,107.942,64.674,63.577,83.309,83.162,166.509,107.162,110.710,155.140,59.367,183.770,81.919,114.906,105.018,69.590,53.286,70.244,128.370,69.317,74.248,54.443,90.417,123.361,64.645,61.564,63.332,77.896,86.179,92.188,153.782,69.591,109.336,79.400,57.563,104.376,62.113,58.828,62.651,93.267,68.594,52.207,75.166,84.709,100.335,67.451,70.811,95.232,77.643,92.614,73.479,69.881,179.712,83.951,37.447,74.019,61.930,107.277,79.446,56.986,79.249,90.612,82.285,111.099,99.377,74.412,59.402,68.889,124.593,67.340,89.657,53.658,124.855,79.888,75.515,65.104,87.383,85.462,71.340,71.362,125.454,82.820,64.717,52.076,75.383,58.309,58.601,52.894,136.638,77.253,56.396,67.098,76.902,84.555,73.271,94.576,139.747,73.825,56.526,90.365,43.638,73.704,81.220,70.765,70.584,165.496,66.514,63.881,58.525,117.088,108.193,80.230,69.022,50.292,45.327,67.874,61.309,133.023,65.908,104.782,86.121,90.689,66.096,66.823,60.455,77.424,65.173,68.560,103.899,50.910,69.961,72.876,97.259,55.155,71.988,98.419,61.143,113.327,90.220,86.390,85.879,111.590,54.332,71.145,128.564,57.908,73.808,77.375,81.545,110.973,109.791,53.485,118.747,71.235,95.056,56.782,62.586,61.245,75.102,101.512,94.002,63.202,70.657,51.071,75.995,94.645,39.671,66.054,75.354,94.267,71.429,55.549,95.158,127.320,77.848,90.382,53.821,67.421
94,69.815,46.478,136.921,186.069,59.092,76.530,81.293,89.249,96.608,171.452,83.746,86.409,195.923,76.401,71.553,133.764,97.957,51.836,76.499,144.920,115.952,80.560,110.771,139.993,69.148,76.943,57.335,173.458,103.881,75.465,59.771,107.110,81.717,76.483,65.784,77.441,128.518,75.359,86.563,106.588,63.697,63.828,81.900,80.749,167.424,124.553,109.715,151.917,58.130,183.378,82.757,120.495,103.304,74.054,54.020,70.237,128.467,68.122,75.044,54.109,93.784,121.470,67.373,60.993,62.078,77.684,81.659,91.863,155.345,68.726,107.838,78.983,55.922,103.393,61.782,56.774,63.119,93.261,66.991,52.270,73.982,84.885,98.919,67.888,71.785,93.351,75.388,91.041,77.845,67.507,177.452,86.168,38.533,73.526,61.389,112.109,79.339,57.262,81.482,98.520,78.392,110.104,95.570,73.904,60.643,70.191,123.236,68.527,90.764,53.297,122.697,79.014,76.175,66.016,86.598,87.010,71.018,71.270,125.125,86.428,64.661,54.710,76.224,57.480,58.435,50.571,135.823,76.915,56.273,67.555,77.231,84.494,73.160,93.023,140.586,73.423,55.974,89.885,43.155,73.482,80.710,70.957,67.998,165.025,67.093,64.604,57.364,122.197,108.624,78.634,71.549,49.440,44.224,65.354,60.702,129.029,66.513,105.259,84.723,90.703,62.390,71.627,60.246,81.091,65.287,68.610,102.785,49.406,69.521,72.688,123.974,54.678,71.453,97.882,61.407,110.963,90.111,84.946,84.515,110.348,54.613,72.382,127.967,56.946,74.728,76.754,82.399,110.238,97.950,53.760,119.385,70.203,88.121,55.807,61.568,61.489,74.706,100.873,94.559,64.006,71.326,51.120,75.307,93.123,40.371,66.586,71.665,93.665,71.660,54.559,95.093,127.067,76.539,89.800,53.522,66.868
95,70.160,49.004,140.126,186.504,58.758,78.345,80.193,89.589,96.541,172.728,83.839,85.622,194.346,77.166,74.805,133.636,106.557,52.762,78.502,144.513,115.277,80.280,110.762,141.700,68.806,76.264,56.767,174.123,102.573,76.388,60.343,107.487,81.014,76.383,65.149,76.600,130.759,75.704,82.894,108.765,64.323,63.890,82.936,80.917,166.171,177.723,109.410,150.395,58.603,183.156,82.125,108.677,103.339,75.837,54.477,71.022,128.972,68.425,74.852,53.936,99.553,119.773,66.585,61.425,63.184,76.808,82.410,91.331,156.471,71.167,107.867,78.997,55.196,101.972,60.949,56.473,61.182,97.267,65.729,52.570,72.363,84.987,105.191,67.397,71.771,92.781,72.671,88.693,76.952,67.584,176.483,83.615,37.460,74.443,62.007,121.669,79.643,59.440,79.326,106.375,75.709,110.633,91.640,74.478,58.790,67.750,123.245,78.461,90.586,53.174,119.323,78.294,76.443,71.781,86.150,96.091,74.499,72.594,125.176,91.574,64.297,52.853,77.308,57.267,57.021,49.574,136.656,77.170,57.140,145.150,76.994,84.731,72.425,92.328,140.323,73.421,56.769,90.365,44.194,73.042,80.079,70.651,67.299,165.016,66.791,65.121,56.790,124.035,108.466,78.179,70.656,49.268,44.650,63.820,60.339,130.080,65.747,106.120,82.598,91.557,60.799,67.883,61.115,82.265,64.626,71.724,101.354,49.812,69.763,73.176,104.842,55.372,71.861,97.280,61.614,116.994,88.668,84.876,82.867,111.112,54.289,72.098,129.374,67.846,112.740,77.771,83.570,110.550,89.345,58.401,119.649,69.768,84.381,55.112,62.284,61.352,75.121,99.816,94.921,61.270,71.703,51.239,75.227,89.965,40.454,67.231,70.804,92.961,72.559,55.065,94.820,126.749,76.199,89.918,54.117,68.347
96,70.136,48.941,134.383,186.795,58.379,77.645,80.340,89.021,95.992,171.190,83.440,84.610,193.931,78.096,72.679,132.754,104.176,52.171,78.710,142.991,116.184,80.116,109.549,141.870,69.168,73.139,57.005,172.447,103.200,81.138,57.961,104.184,82.012,76.564,64.169,76.798,129.436,74.647,80.357,111.560,64.566,63.265,82.748,80.140,170.991,158.749,109.139,148.607,59.052,183.642,80.878,101.508,101.704,75.540,54.025,69.991,128.139,68.049,74.619,53.370,104.462,119.755,65.832,61.666,62.801,77.293,85.422,92.417,154.435,70.888,107.364,77.695,56.368,103.237,60.738,57.091,58.660,95.485,67.226,51.982,72.020,85.583,104.471,68.496,73.041,91.425,70.175,91.511,76.476,68.035,176.926,81.934,36.810,75.012,61.280,124.101,79.327,58.303,79.163,103.425,72.472,109.299,88.662,72.343,58.927,66.524,123.083,86.820,91.381,53.506,129.322,77.482,76.288,66.213,86.047,91.124,73.028,73.529,124.845,85.380,65.095,52.506,77.429,56.893,56.009,51.283,137.701,77.303,55.967,139.744,77.927,84.377,73.444,91.231,140.091,73.889,57.187,90.021,43.788,73.989,80.515,70.495,66.832,164.960,66.870,65.374,57.786,122.990,107.590,79.596,75.364,48.610,43.582,63.694,60.252,155.054,66.469,106.859,82.087,92.302,61.027,67.375,61.426,82.544,64.372,89.470,101.630,49.092,70.474,72.701,89.794,57.397,71.855,96.469,61.489,121.454,87.389,84.715,83.518,111.020,54.347,71.853,129.098,68.281,134.182,78.365,84.290,110.232,81.415,58.370,121.655,113.614,82.589,55.720,63.254,61.788,75.813,98.053,95.433,63.287,72.615,50.874,82.091,89.003,39.945,67.796,72.145,92.832,70.965,55.780,95.933,126.792,78.755,89.955,53.387,67.689
97,70.518,49.591,134.670,187.303,58.296,76.716,83.060,89.307,95.721,169.053,83.524,84.214,192.797,76.872,71.289,133.305,111.816,50.786,79.035,141.208,115.237,79.857,108.570,139.034,70.073,72.602,56.511,174.163,102.104,86.496,61.383,101.281,82.228,76.812,68.011,76.526,128.744,75.489,77.563,110.155,63.318,62.976,80.343,79.791,170.900,143.082,109.052,148.330,59.813,183.225,80.573,96.167,102.538,68.894,53.286,69.712,127.180,67.634,73.367,54.617,101.569,119.863,65.860,62.193,61.771,77.182,83.176,92.515,154.511,70.552,109.268,76.853,54.304,103.266,77.623,65.523,57.234,93.766,67.370,51.992,72.109,84.680,103.793,69.608,73.577,95.617,69.379,91.855,80.089,67.856,178.557,81.122,41.134,74.463,62.317,123.661,78.938,59.703,78.992,99.120,69.679,108.885,84.285,73.734,58.215,65.164,121.909,89.858,92.646,52.661,128.692,77.248,76.750,67.226,85.485,89.399,69.818,72.346,123.980,85.007,64.257,53.598,76.640,59.322,56.307,50.424,135.927,77.337,56.615,110.757,77.565,83.961,72.206,90.592,140.309,73.405,56.576,90.534,43.896,73.376,80.463,69.977,66.149,164.656,66.267,62.105,57.705,117.236,107.481,78.850,73.864,48.311,43.373,63.507,60.351,149.231,66.188,107.412,81.480,92.814,61.970,65.422,60.145,82.604,64.651,99.816,100.809,50.497,70.226,72.722,79.519,59.683,71.871,96.172,60.908,118.336,86.289,85.246,81.302,110.991,54.422,72.351,128.933,69.224,127.252,80.576,85.708,111.235,77.122,54.958,121.092,122.433,81.773,57.132,64.006,61.109,77.080,99.049,95.768,65.255,72.360,50.438,79.885,92.732,39.444,70.482,73.556,92.816,69.298,55.829,94.590,126.444,77.654,91.846,52.884,69.028
98,70.394,53.212,136.383,186.969,58.361,76.493,81.580,89.351,96.054,163.866,83.038,85.290,193.521,76.317,70.131,133.519,102.621,49.987,78.517,142.931,114.758,79.037,108.616,140.899,69.374,70.271,56.739,175.218,102.132,82.409,59.363,101.369,82.564,76.507,66.782,76.679,128.208,75.611,75.585,113.683,62.913,63.294,80.100,82.445,169.130,132.450,108.124,145.931,59.388,182.316,80.011,93.000,101.415,67.308,54.233,69.223,126.846,68.240,73.695,55.606,97.555,118.844,66.045,62.676,62.115,78.384,81.223,91.935,153.395,70.053,110.600,78.012,53.347,102.160,125.130,68.172,53.521,103.173,73.104,51.768,74.026,84.377,102.664,69.970,71.004,95.109,69.000,91.511,79.633,64.548,175.620,80.679,40.464,74.090,62.170,119.575,78.059,60.322,78.820,96.123,65.749,109.992,83.088,78.154,59.002,65.085,121.715,84.988,92.402,52.654,132.077,77.192,77.965,65.688,84.241,90.879,68.924,71.798,123.101,83.806,63.993,55.210,76.489,58.709,56.484,49.540,136.924,77.059,56.138,91.402,77.351,83.231,72.042,89.915,140.118,72.950,55.352,90.443,43.702,73.461,82.035,70.081,66.120,165.059,65.686,61.069,56.633,119.178,107.777,77.442,71.007,47.976,44.197,63.526,60.450,132.072,67.703,105.734,82.516,93.304,63.155,65.469,59.576,82.661,64.812,88.510,101.469,49.300,70.085,72.741,73.036,58.675,72.173,98.252,59.961,115.523,86.928,84.503,81.757,110.538,54.160,71.421,126.960,62.630,106.094,85.708,86.897,111.323,73.528,56.498,120.937,130.765,103.724,58.067,66.740,60.833,78.313,97.869,94.997,63.836,72.178,49.719,79.654,94.150,39.321,71.950,73.851,92.787,70.737,55.169,94.108,126.754,75.349,91.947,53.369,67.747
99,72.545,52.261,144.685,187.039,58.473,76.702,79.813,89.207,95.788,156.632,82.753,84.109,193.890,76.352,70.783,136.956,104.539,50.094,78.982,142.224,114.899,79.091,108.149,141.789,68.003,69.969,57.054,174.108,101.764,78.724,53.940,100.079,83.189,77.154,60.978,76.616,126.962,75.365,74.709,112.060,64.197,62.825,80.429,80.384,168.617,126.825,108.743,150.462,59.453,182.503,79.911,92.550,103.103,65.038,54.034,69.300,127.397,67.718,73.338,56.701,91.809,118.725,67.344,62.599,62.017,79.503,80.228,92.745,153.374,69.649,111.542,76.985,54.010,105.123,130.482,75.513,52.662,103.771,83.985,51.497,74.788,85.484,106.588,70.557,71.264,96.493,69.322,91.874,84.637,64.438,181.637,81.292,52.973,74.677,62.922,118.102,80.368,60.081,78.430,94.902,66.532,110.167,83.459,72.347,59.521,65.824,121.577,76.966,93.924,53.884,131.387,77.294,79.358,78.012,84.227,89.996,73.330,72.170,124.853,98.037,65.188,52.683,77.682,59.425,56.781,50.899,135.520,77.882,56.225,80.988,77.425,83.286,71.828,89.994,139.909,73.473,55.589,91.507,43.514,74.134,80.938,69.308,67.842,165.369,67.796,60.755,55.667,112.527,107.609,77.314,70.932,48.181,43.461,64.321,60.352,134.463,67.869,105.269,81.968,93.906,63.467,65.348,59.683,84.447,65.235,83.155,100.698,47.535,70.543,73.144,69.569,58.178,72.188,97.686,60.278,112.506,88.171,85.289,81.244,110.625,54.609,72.653,127.547,60.688,90.510,86.503,86.752,109.776,70.613,54.639,122.402,113.772,93.377,59.778,65.130,61.650,77.542,98.113,95.487,63.455,73.307,50.228,77.181,97.489,39.487,71.624,73.569,92.823,69.686,55.497,94.920,128.491,76.607,94.110,53.883,71.169
100,71.214,50.665,140.953,186.497,57.452,77.748,81.400,89.893,96.927,152.461,83.093,85.844,193.967,76.357,69.849,137.614,103.358,49.432,78.784,142.416,114.779,78.742,106.925,140.299,66.906,68.496,57.029,168.756,100.914,116.731,49.444,97.617,82.720,76.663,55.321,77.250,124.748,74.337,73.454,115.473,63.236,63.347,82.346,80.520,171.671,123.443,108.452,148.682,58.162,182.094,79.024,89.425,102.571,66.749,53.775,69.692,126.620,67.878,72.795,56.905,88.700,118.588,66.466,63.269,60.999,79.265,76.872,93.453,153.036,74.342,109.978,76.159,54.160,104.230,117.455,70.188,49.957,100.876,89.221,51.358,73.633,84.888,104.488,69.680,70.210,94.477,69.866,91.874,99.034,63.353,180.327,80.268,65.339,74.738,62.010,113.357,79.660,59.749,77.759,94.752,65.533,109.684,83.249,94.771,59.301,65.066,122.253,70.010,95.310,55.080,132.949,78.060,78.182,79.497,84.460,88.720,84.749,71.033,124.066,108.337,65.514,51.265,76.659,58.829,57.698,52.202,135.915,77.075,55.671,75.305,78.155,83.705,70.572,91.556,140.279,73.676,55.787,90.574,43.302,73.090,81.388,69.728,68.244,164.985,66.909,65.121,54.815,111.291,106.189,77.436,67.097,47.596,44.067,62.636,60.566,123.117,65.788,105.392,80.596,93.872,64.968,65.655,59.895,82.702,64.819,92.319,99.467,48.122,70.347,72.743,68.184,59.636,72.196,95.866,60.071,106.512,92.210,84.637,80.213,109.823,55.047,71.861,128.278,57.935,83.721,83.686,84.626,109.975,67.722,54.998,119.586,99.563,88.015,60.175,63.911,60.914,76.322,98.931,93.710,71.507,72.434,50.341,76.606,98.810,39.507,70.249,76.147,92.473,70.109,54.003,95.406,127.892,77.811,92.672,53.126,69.658
101,70.990,49.406,132.989,187.079,58.210,79.531,79.327,90.733,97.300,148.587,81.935,85.231,193.840,77.397,70.448,135.383,100.269,50.371,79.032,141.835,113.646,78.520,106.417,139.394,69.470,68.049,57.065,166.304,100.931,106.884,49.879,98.660,82.560,79.074,53.351,76.360,123.547,76.541,74.787,118.437,65.473,111.036,81.731,80.842,172.407,122.665,128.643,147.828,58.360,183.365,79.141,89.294,119.361,68.637,54.076,69.889,127.359,68.443,74.254,57.101,87.487,121.574,66.400,64.074,61.134,80.530,76.716,93.833,154.049,73.237,110.392,76.952,53.881,104.175,97.680,65.777,48.799,99.315,100.320,51.576,73.827,86.356,104.928,68.896,69.505,94.088,71.801,91.809,103.860,63.245,178.239,80.663,63.477,75.044,63.294,116.703,79.714,59.217,78.199,94.733,64.067,109.290,84.510,123.583,59.403,64.569,122.124,64.985,93.662,54.452,130.749,78.711,78.391,80.595,85.773,87.306,104.599,71.716,127.660,111.399,64.469,51.805,78.691,59.317,58.353,52.454,136.277,76.754,55.703,73.698,78.038,84.514,77.841,92.369,139.834,74.327,55.239,92.283,43.179,74.227,81.623,69.217,68.945,165.849,67.058,66.987,55.116,110.996,107.733,79.289,66.002,47.916,44.000,63.605,60.649,115.125,66.173,105.855,80.909,96.426,68.073,65.494,61.666,81.141,65.347,86.453,100.158,47.326,70.301,74.035,66.369,59.734,72.494,95.806,60.849,102.654,91.794,85.372,80.684,109.250,54.753,72.898,127.664,57.776,75.974,81.039,84.813,109.965,67.055,58.193,120.086,90.391,84.785,60.033,63.740,62.153,75.850,99.597,94.371,85.572,72.296,51.207,74.036,100.464,39.692,69.296,78.875,93.043,70.458,55.083,96.267,127.988,76.341,91.978,52.840,69.960
102,69.997,48.410,131.562,187.479,57.746,79.438,79.773,90.216,96.884,145.678,81.185,86.519,194.075,76.753,70.153,133.878,102.835,50.975,78.657,143.533,116.354,79.057,106.372,139.277,68.431,69.432,56.962,165.187,99.466,99.168,56.114,99.982,82.886,77.888,59.604,75.110,124.227,74.663,72.878,115.856,63.993,88.787,80.269,78.774,171.030,121.542,139.788,146.555,56.496,183.043,78.484,87.062,122.707,75.113,53.443,69.643,126.199,67.965,73.515,56.227,91.603,120.102,65.699,64.219,61.033,79.898,72.713,92.873,153.104,71.035,109.802,76.836,53.085,103.147,82.942,73.637,47.809,91.613,95.009,51.100,73.076,83.937,102.686,68.178,71.278,92.589,72.151,88.417,114.834,63.227,178.053,80.460,63.554,75.123,62.667,113.616,78.894,58.086,79.436,93.904,61.176,108.579,85.237,106.578,58.988,63.968,121.593,63.167,91.914,54.102,124.986,78.376,77.562,77.496,84.795,87.095,106.294,71.406,129.368,102.917,64.056,53.186,76.042,58.885,57.749,49.928,135.739,76.544,56.200,71.211,77.295,83.667,81.944,93.081,139.997,74.393,55.610,92.939,43.101,74.448,83.737,69.370,68.440,164.769,66.183,65.887,55.669,114.843,108.548,80.949,65.898,47.868,44.833,63.197,62.381,114.701,65.079,106.302,81.163,98.607,69.381,64.662,61.201,79.901,65.298,78.703,100.663,49.758,70.217,73.900,65.254,59.154,72.536,95.946,59.785,101.043,92.713,84.238,82.262,108.276,54.744,72.623,126.208,56.678,74.026,81.073,84.153,109.438,65.430,55.579,118.264,83.408,83.134,59.931,61.988,62.391,74.601,99.567,93.907,72.833,72.511,51.496,73.997,94.707,39.596,68.948,78.271,94.477,69.417,54.549,93.826,127.608,75.289,91.975,53.340,68.837
